ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default
,variation,126522614211,"Personalized Name Puzzle, Wooden Name Puzzles, Montessori Toy, Baby First Name Sign, Name Puzzle Toddler, New Baby, Christmas Gifts for Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,34.2,,,,,,,1265226142,,,,,,12,How Many Letters?,4-5 Letter -,,1,,Element - Engraved message - Stand,1 Element,,1,,,,,,
,variation,126522614212,"Personalized Name Puzzle, Wooden Name Puzzles, Montessori Toy, Baby First Name Sign, Name Puzzle Toddler, New Baby, Christmas Gifts for Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,41.4,,,,,,,1265226142,,,,,,13,How Many Letters?,4-5 Letter -,,1,,Element - Engraved message - Stand,2 Element,,1,,,,,,
,variation,126522614213,"Personalized Name Puzzle, Wooden Name Puzzles, Montessori Toy, Baby First Name Sign, Name Puzzle Toddler, New Baby, Christmas Gifts for Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,41.4,,,,,,,1265226142,,,,,,14,How Many Letters?,4-5 Letter -,,1,,Element - Engraved message - Stand,1 E + Eng,,1,,,,,,
,variation,126522614214,"Personalized Name Puzzle, Wooden Name Puzzles, Montessori Toy, Baby First Name Sign, Name Puzzle Toddler, New Baby, Christmas Gifts for Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,48.6,,,,,,,1265226142,,,,,,15,How Many Letters?,4-5 Letter -,,1,,Element - Engraved message - Stand,2 E + Eng,,1,,,,,,
,variation,126522614215,"Personalized Name Puzzle, Wooden Name Puzzles, Montessori Toy, Baby First Name Sign, Name Puzzle Toddler, New Baby, Christmas Gifts for Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,37.8,,,,,,,1265226142,,,,,,16,How Many Letters?,6-9 Letter -,,1,,Element - Engraved message - Stand,no,,1,,,,,,
,variation,126522614216,"Personalized Name Puzzle, Wooden Name Puzzles, Montessori Toy, Baby First Name Sign, Name Puzzle Toddler, New Baby, Christmas Gifts for Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,45,,,,,,,1265226142,,,,,,17,How Many Letters?,6-9 Letter -,,1,,Element - Engraved message - Stand,1 Element,,1,,,,,,
,variation,126522614217,"Personalized Name Puzzle, Wooden Name Puzzles, Montessori Toy, Baby First Name Sign, Name Puzzle Toddler, New Baby, Christmas Gifts for Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,52.2,,,,,,,1265226142,,,,,,18,How Many Letters?,6-9 Letter -,,1,,Element - Engraved message - Stand,2 Element,,1,,,,,,
,variation,126522614218,"Personalized Name Puzzle, Wooden Name Puzzles, Montessori Toy, Baby First Name Sign, Name Puzzle Toddler, New Baby, Christmas Gifts for Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,52.2,,,,,,,1265226142,,,,,,19,How Many Letters?,6-9 Letter -,,1,,Element - Engraved message - Stand,1 E + Eng,,1,,,,,,
,variation,126522614219,"Personalized Name Puzzle, Wooden Name Puzzles, Montessori Toy, Baby First Name Sign, Name Puzzle Toddler, New Baby, Christmas Gifts for Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,59.4,,,,,,,1265226142,,,,,,20,How Many Letters?,6-9 Letter -,,1,,Element - Engraved message - Stand,2 E + Eng,,1,,,,,,
,variation,126522614220,"Personalized Name Puzzle, Wooden Name Puzzles, Montessori Toy, Baby First Name Sign, Name Puzzle Toddler, New Baby, Christmas Gifts for Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,48.6,,,,,,,1265226142,,,,,,21,How Many Letters?,10-13 Letter -,,1,,Element - Engraved message - Stand,no,,1,,,,,,
,variation,126522614221,"Personalized Name Puzzle, Wooden Name Puzzles, Montessori Toy, Baby First Name Sign, Name Puzzle Toddler, New Baby, Christmas Gifts for Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,59.4,,,,,,,1265226142,,,,,,22,How Many Letters?,10-13 Letter -,,1,,Element - Engraved message - Stand,1 Element,,1,,,,,,
,variation,126522614222,"Personalized Name Puzzle, Wooden Name Puzzles, Montessori Toy, Baby First Name Sign, Name Puzzle Toddler, New Baby, Christmas Gifts for Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,48.6,,,,,,,1265226142,,,,,,23,How Many Letters?,10-13 Letter -,,1,,Element - Engraved message - Stand,2 Element,,1,,,,,,
,variation,126522614223,"Personalized Name Puzzle, Wooden Name Puzzles, Montessori Toy, Baby First Name Sign, Name Puzzle Toddler, New Baby, Christmas Gifts for Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,55.8,,,,,,,1265226142,,,,,,24,How Many Letters?,10-13 Letter -,,1,,Element - Engraved message - Stand,1 E + Eng,,1,,,,,,
,variation,126522614224,"Personalized Name Puzzle, Wooden Name Puzzles, Montessori Toy, Baby First Name Sign, Name Puzzle Toddler, New Baby, Christmas Gifts for Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,63,,,,,,,1265226142,,,,,,25,How Many Letters?,10-13 Letter -,,1,,Element - Engraved message - Stand,2 E + Eng,,1,,,,,,
,variation,126522614225,"Personalized Name Puzzle, Wooden Name Puzzles, Montessori Toy, Baby First Name Sign, Name Puzzle Toddler, New Baby, Christmas Gifts for Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,70.2,,,,,,,1265226142,,,,,,26,How Many Letters?,14-15 Letter -,,1,,Element - Engraved message - Stand,no,,1,,,,,,
,variation,126522614226,"Personalized Name Puzzle, Wooden Name Puzzles, Montessori Toy, Baby First Name Sign, Name Puzzle Toddler, New Baby, Christmas Gifts for Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,61.2,,,,,,,1265226142,,,,,,27,How Many Letters?,14-15 Letter -,,1,,Element - Engraved message - Stand,1 Element,,1,,,,,,
,variation,126522614227,"Personalized Name Puzzle, Wooden Name Puzzles, Montessori Toy, Baby First Name Sign, Name Puzzle Toddler, New Baby, Christmas Gifts for Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,68.4,,,,,,,1265226142,,,,,,28,How Many Letters?,14-15 Letter -,,1,,Element - Engraved message - Stand,2 Element,,1,,,,,,
,variation,126522614228,"Personalized Name Puzzle, Wooden Name Puzzles, Montessori Toy, Baby First Name Sign, Name Puzzle Toddler, New Baby, Christmas Gifts for Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,68.4,,,,,,,1265226142,,,,,,29,How Many Letters?,14-15 Letter -,,1,,Element - Engraved message - Stand,1 E + Eng,,1,,,,,,
,variation,126522614229,"Personalized Name Puzzle, Wooden Name Puzzles, Montessori Toy, Baby First Name Sign, Name Puzzle Toddler, New Baby, Christmas Gifts for Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,72,,,,,,,1265226142,,,,,,30,How Many Letters?,14-15 Letter -,,1,,Element - Engraved message - Stand,2 E + Eng,,1,,,,,,
,variable,1345844506,Wooden Personalized Handmade Name Puzzle | Custom Busy Board Puzzle | Baby Girl and Boy Gifts | Kid Christmas Gifts | Custom Toys for Baby,1,0,visible,,"· Name Puzzle with Shapes and Numbers ·

★Dimensions
-Puzzle Board (Big Board) : 42x27,5 cm (16,5x10,82 inches)
-Average Letter, Shapes and Numbers Height  : 6-8 cm (2,36 - 3,14 inches) 

★100% Guarantee
We pack it very well to avoid any damage to the product during the shipping phase. However, in case of any damage or problem, it is under our 100% guarantee. If the product is damaged during shipping, we will send a new one immediately.

★Shipping	
-Order processing time: 3-5 business days
-Shipping time: Canada, USA: Maximum 3 business days
			                     Europe: 1-2 business days
				             Japan, Australia, New Zealand: 4-8 business days
★Thoughtfully Made
As an original American brand, our puzzles, which are handcrafted from the most natural woods in our special workshop in Anatolia, are eco-friendly, unique, high quality and fully customizable. It is light, durable and robust. Our carefully prepared personalized puzzle boards and shapes are very smooth. As a result of our trials and research in Europe and America, we have combined the best experiences, bringing together the most exciting shapes and the most popular color variations.

•	Cheerful and Bright Colors
•	Extra Special with Engraving Message
•	Perfect Size
•	Very Quick Shipping
•	Handmade/Only 2 Ingredients: High Quality Natural Anatolian Wood and Water Based Paint
•	100% Safe and Secure
•	100% Guaranteed for any damaged issues during shipping

★Discovering the World
•	Supports kid’s motor skills
•	Teaches balance and coordination 
•	Nurtures kid’s creativity, imagination, problem solving and sharing skills
•	Gets familiar with the basics of daily usage shapes
•	Recognizes name and developing spell 
•	Discovers potentials and world
•	Increases kid’s curiosity 
•	Much more better instead of focusing to a digital screen 

★High Safety – Greenguard Certificate
When producing our high quality puzzles, safety is a high priority for us, as well as design and instruction. For this reason, puzzle corners are oval, not pointed. The pieces on the puzzle do not have sharp or any surface that will harm your child. We&#39;re also the only store on Etsy that uses water-based, non-toxic, Greenguard-certified paints.
	 
★A Great Educational Toy, Super Cute Gift Option 
By taking Puzzle, one of the oldest known educational and entertaining games, to a different dimension with its incredibly beautiful, tried-and-tested colors and shapes, we have created puzzles that will be a perfect educational-busy board toy, a super sweet gift, and a perfect decoration and keepsake.

★Safe Usage Instructions and Fragrance
· Try not to leave children under 0-36 months alone with puzzles. Thin and long items such as the letter &quot;I&quot; (if you have them in your puzzle) can be dangerous for children. They may try to swallow.
· Our puzzles may have a wood burning smell when they first reach you. This scent usually lasts up to 1 week. It does not have any harmful or allergenic properties.
· When you receive your puzzle, it is recommended to gently wipe the side black parts of the board and the side black parts of the pieces with a very slightly damp cloth or squeezing a little cologne (without wetting the cloth too much). Please do not wipe the upper parts (painted parts) of the parts.
!!! Important Note: Our puzzles do not have any of the allergenic fragrances specified in the European Union Toy Safety Directive and Legislation.
· The wood we use in our puzzles does not have the risk of becoming bedridden like birch plywood.
· A very small amount of natural glue is used for gluing the puzzle board plates (special Israeli glue with the lowest chemical properties). Since it is used between the bottom and top plate (in only puzzle&#39;s board), there is no possibility for the child to come into contact with it. It has no connection with the outside of the puzzle in any way. For this reason, the child can safely take it into his mouth and bite.

★Zuzu Puzzle
Zuzu Puzzle brand is growing rapidly. It&#39;s now on Etsy and very new on here. Brings its amazing puzzles to more kids and babies. Zuzu Puzzle cares about the experiences and ideas of its customers. You can contact us 24/7 for any idea, experience or problem. (The average turnaround time for Zuzu Puzzle is a maximum of 8 hours.)",,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,"toddlers puzzle,toddlers puzzle",,"https://i.etsystatic.com/34040842/r/il/397db2/4454552531/il_fullxfull.4454552531_ivi2.jpg,https://i.etsystatic.com/34040842/r/il/c2d9f3/4446339261/il_fullxfull.4446339261_ijj6.jpg,https://i.etsystatic.com/34040842/r/il/aef6fc/4446339207/il_fullxfull.4446339207_3yox.jpg,https://i.etsystatic.com/34040842/r/il/23f50d/4446339295/il_fullxfull.4446339295_7sj8.jpg,https://i.etsystatic.com/34040842/r/il/8d0108/4398946552/il_fullxfull.4398946552_k4ef.jpg,https://i.etsystatic.com/34040842/r/il/bf7fef/4446339299/il_fullxfull.4446339299_9ai2.jpg,https://i.etsystatic.com/34040842/r/il/b9dcb5/4395388658/il_fullxfull.4395388658_58ce.jpg,https://i.etsystatic.com/34040842/r/il/795245/4395388662/il_fullxfull.4395388662_q2c5.jpg,https://i.etsystatic.com/34040842/r/il/c6c6af/4507363793/il_fullxfull.4507363793_cxo9.jpg,https://i.etsystatic.com/34040842/r/il/00dc8f/4459999146/il_fullxfull.4459999146_sffb.jpg",,,,,,,,,0,Choose Letter Number in the Name,"1 Letter,2-3 Letters,4-5 Letters,6-7 Letters,8-9 Letters,10-15 Letters",0,1,1 Letter,Choose Puzzle&#039;s Extra Options,"Only Big Puzzle,Big+Engr. Message,Big+Stand,Big+Eng. Msg.+Stand",0,1,Only Big Puzzle,,,,,
,variation,13458445060,Wooden Personalized Handmade Name Puzzle | Custom Busy Board Puzzle | Baby Girl and Boy Gifts | Kid Christmas Gifts | Custom Toys for Baby,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,15,,,,,,,1345844506,,,,,,1,Choose Letter Number in the Name,1 Letter,,1,,Choose Puzzle&#039;s Extra Options,Only Big Puzzle,,1,,,,,,
,variation,13458445061,Wooden Personalized Handmade Name Puzzle | Custom Busy Board Puzzle | Baby Girl and Boy Gifts | Kid Christmas Gifts | Custom Toys for Baby,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,15,,,,,,,1345844506,,,,,,2,Choose Letter Number in the Name,1 Letter,,1,,Choose Puzzle&#039;s Extra Options,Big+Engr. Message,,1,,,,,,
,variation,13458445062,Wooden Personalized Handmade Name Puzzle | Custom Busy Board Puzzle | Baby Girl and Boy Gifts | Kid Christmas Gifts | Custom Toys for Baby,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,15,,,,,,,1345844506,,,,,,3,Choose Letter Number in the Name,1 Letter,,1,,Choose Puzzle&#039;s Extra Options,Big+Stand,,1,,,,,,
,variation,13458445063,Wooden Personalized Handmade Name Puzzle | Custom Busy Board Puzzle | Baby Girl and Boy Gifts | Kid Christmas Gifts | Custom Toys for Baby,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,15,,,,,,,1345844506,,,,,,4,Choose Letter Number in the Name,1 Letter,,1,,Choose Puzzle&#039;s Extra Options,Big+Eng. Msg.+Stand,,1,,,,,,
,variation,13458445064,Wooden Personalized Handmade Name Puzzle | Custom Busy Board Puzzle | Baby Girl and Boy Gifts | Kid Christmas Gifts | Custom Toys for Baby,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,36.59,,,,,,,1345844506,,,,,,5,Choose Letter Number in the Name,2-3 Letters,,1,,Choose Puzzle&#039;s Extra Options,Only Big Puzzle,,1,,,,,,
,variation,13458445065,Wooden Personalized Handmade Name Puzzle | Custom Busy Board Puzzle | Baby Girl and Boy Gifts | Kid Christmas Gifts | Custom Toys for Baby,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,39.59,,,,,,,1345844506,,,,,,6,Choose Letter Number in the Name,2-3 Letters,,1,,Choose Puzzle&#039;s Extra Options,Big+Engr. Message,,1,,,,,,
,variation,13458445066,Wooden Personalized Handmade Name Puzzle | Custom Busy Board Puzzle | Baby Girl and Boy Gifts | Kid Christmas Gifts | Custom Toys for Baby,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,39.59,,,,,,,1345844506,,,,,,7,Choose Letter Number in the Name,2-3 Letters,,1,,Choose Puzzle&#039;s Extra Options,Big+Stand,,1,,,,,,
,variation,13458445067,Wooden Personalized Handmade Name Puzzle | Custom Busy Board Puzzle | Baby Girl and Boy Gifts | Kid Christmas Gifts | Custom Toys for Baby,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,42.59,,,,,,,1345844506,,,,,,8,Choose Letter Number in the Name,2-3 Letters,,1,,Choose Puzzle&#039;s Extra Options,Big+Eng. Msg.+Stand,,1,,,,,,
,variation,13458445068,Wooden Personalized Handmade Name Puzzle | Custom Busy Board Puzzle | Baby Girl and Boy Gifts | Kid Christmas Gifts | Custom Toys for Baby,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,38.39,,,,,,,1345844506,,,,,,9,Choose Letter Number in the Name,4-5 Letters,,1,,Choose Puzzle&#039;s Extra Options,Only Big Puzzle,,1,,,,,,
,variation,13458445069,Wooden Personalized Handmade Name Puzzle | Custom Busy Board Puzzle | Baby Girl and Boy Gifts | Kid Christmas Gifts | Custom Toys for Baby,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,41.39,,,,,,,1345844506,,,,,,10,Choose Letter Number in the Name,4-5 Letters,,1,,Choose Puzzle&#039;s Extra Options,Big+Engr. Message,,1,,,,,,
,variation,134584450610,Wooden Personalized Handmade Name Puzzle | Custom Busy Board Puzzle | Baby Girl and Boy Gifts | Kid Christmas Gifts | Custom Toys for Baby,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,41.39,,,,,,,1345844506,,,,,,11,Choose Letter Number in the Name,4-5 Letters,,1,,Choose Puzzle&#039;s Extra Options,Big+Stand,,1,,,,,,
,variation,134584450611,Wooden Personalized Handmade Name Puzzle | Custom Busy Board Puzzle | Baby Girl and Boy Gifts | Kid Christmas Gifts | Custom Toys for Baby,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,44.39,,,,,,,1345844506,,,,,,12,Choose Letter Number in the Name,4-5 Letters,,1,,Choose Puzzle&#039;s Extra Options,Big+Eng. Msg.+Stand,,1,,,,,,
,variation,134584450612,Wooden Personalized Handmade Name Puzzle | Custom Busy Board Puzzle | Baby Girl and Boy Gifts | Kid Christmas Gifts | Custom Toys for Baby,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,40.19,,,,,,,1345844506,,,,,,13,Choose Letter Number in the Name,6-7 Letters,,1,,Choose Puzzle&#039;s Extra Options,Only Big Puzzle,,1,,,,,,
,variation,134584450613,Wooden Personalized Handmade Name Puzzle | Custom Busy Board Puzzle | Baby Girl and Boy Gifts | Kid Christmas Gifts | Custom Toys for Baby,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,43.19,,,,,,,1345844506,,,,,,14,Choose Letter Number in the Name,6-7 Letters,,1,,Choose Puzzle&#039;s Extra Options,Big+Engr. Message,,1,,,,,,
